dir,entry,sl,tp,lot,open_ts,session,exit,reason,pnl,year,month,date
SHORT,1289.71,1294.99,1273.86,0.19,2014-04-29 08:00:00+00:00,London,1294.99,sl,-101.31999999999948,2014,4,2014-04-29
SHORT,1291.44,1297.29,1273.88,0.17,2014-04-30 14:00:00+00:00,NY,1273.88,tp,297.5199999999991,2014,5,2014-05-02
LONG,1310.57,1303.65,1331.33,0.14,2014-05-05 15:45:00+00:00,NY,1303.65,sl,-97.87999999999785,2014,5,2014-05-07
SHORT,1287.5,1292.92,1271.23,0.18,2014-05-09 13:45:00+00:00,NY,1292.92,sl,-98.5600000000013,2014,5,2014-05-12
SHORT,1290.42,1295.8,1274.28,0.19,2014-05-13 08:00:00+00:00,London,1295.8,sl,-103.21999999999775,2014,5,2014-05-13
SHORT,1291.27,1295.92,1277.31,0.21,2014-05-20 07:00:00+00:00,London,1295.92,sl,-98.6500000000019,2014,5,2014-05-20
SHORT,1245.43,1250.38,1230.59,0.2,2014-06-03 08:15:00+00:00,London,1250.38,sl,-100.00000000000091,2014,6,2014-06-05
LONG,1273.25,1269.04,1285.88,0.24,2014-06-13 08:30:00+00:00,London,1269.04,sl,-102.04000000000086,2014,6,2014-06-16
LONG,1281.4,1276.59,1295.82,0.21,2014-06-19 07:00:00+00:00,London,1295.82,tp,301.81999999999675,2014,6,2014-06-19
LONG,1326.27,1320.67,1343.07,0.18,2014-07-01 07:00:00+00:00,London,1320.67,sl,-101.79999999999836,2014,7,2014-07-03
LONG,1323.69,1319.03,1337.66,0.21,2014-07-09 06:00:00+00:00,London,1337.66,tp,292.3700000000006,2014,7,2014-07-10
LONG,1338.26,1331.33,1359.05,0.14,2014-07-10 13:15:00+00:00,NY,1331.33,sl,-98.0200000000009,2014,7,2014-07-13
SHORT,1310.01,1315.9,1292.35,0.17,2014-07-15 08:00:00+00:00,London,1292.35,tp,299.2200000000014,2014,7,2014-07-15
SHORT,1298.33,1304.17,1280.82,0.17,2014-07-16 15:15:00+00:00,NY,1304.17,sl,-100.28000000000247,2014,7,2014-07-17
SHORT,1297.2,1302.18,1282.27,0.2,2014-07-24 08:30:00+00:00,London,1302.18,sl,-100.60000000000036,2014,7,2014-07-25
SHORT,1298.2,1302.63,1284.91,0.23,2014-07-30 06:30:00+00:00,London,1302.63,sl,-102.89000000000148,2014,7,2014-07-30
SHORT,1294.49,1299.71,1278.84,0.19,2014-07-30 13:00:00+00:00,NY,1299.71,sl,-100.18000000000052,2014,8,2014-08-06
LONG,1306.25,1301.01,1321.97,0.19,2014-08-07 08:30:00+00:00,London,1321.97,tp,297.6800000000005,2014,8,2014-08-08
LONG,1312.77,1306.97,1330.16,0.17,2014-08-14 12:30:00+00:00,NY,1306.97,sl,-99.59999999999923,2014,8,2014-08-15
