dir,entry,sl,tp,lot,open_ts,session,exit,reason,pnl,year,month,date
SHORT,1312.76,1317.47,1303.34,0.21,2018-03-16 13:00:00+00:00,NY,1317.47,sl,-99.91000000000076,2018,3,2018-03-19
SHORT,1310.28,1314.31,1302.22,0.25,2018-03-20 12:15:00+00:00,NY,1314.31,sl,-101.74999999999932,2018,3,2018-03-20
LONG,1329.98,1324.1,1341.74,0.17,2018-03-22 06:30:00+00:00,London,1341.74,tp,198.91999999999985,2018,3,2018-03-23
LONG,1337.48,1332.94,1346.57,0.22,2018-04-03 07:15:00+00:00,London,1332.94,sl,-100.8799999999992,2018,4,2018-04-03
LONG,1343.55,1338.6,1353.45,0.2,2018-04-04 06:00:00+00:00,London,1338.6,sl,-100.00000000000091,2018,4,2018-04-04
SHORT,1325.74,1331.25,1314.72,0.18,2018-04-05 08:15:00+00:00,London,1331.25,sl,-100.17999999999984,2018,4,2018-04-05
LONG,1349.17,1344.37,1358.76,0.21,2018-04-19 07:15:00+00:00,London,1344.37,sl,-101.80000000000382,2018,4,2018-04-19
SHORT,1321.34,1325.72,1312.57,0.23,2018-04-25 14:30:00+00:00,NY,1325.72,sl,-101.74000000000251,2018,4,2018-04-26
SHORT,1322.22,1325.99,1314.68,0.27,2018-04-26 06:00:00+00:00,London,1325.99,sl,-102.78999999999951,2018,4,2018-04-29
SHORT,1305.59,1310.03,1296.71,0.23,2018-05-02 12:00:00+00:00,NY,1310.03,sl,-103.12000000000126,2018,5,2018-05-02
SHORT,1293.67,1297.67,1285.66,0.25,2018-06-04 12:00:00+00:00,NY,1297.67,sl,-101.0,2018,6,2018-06-05
SHORT,1294.55,1297.29,1289.07,0.37,2018-06-13 07:15:00+00:00,London,1297.29,sl,-102.38000000000034,2018,6,2018-06-13
LONG,1305.03,1301.37,1312.35,0.27,2018-06-14 08:00:00+00:00,London,1301.37,sl,-99.82000000000221,2018,6,2018-06-14
SHORT,1275.58,1280.8,1265.15,0.19,2018-06-19 13:45:00+00:00,NY,1265.15,tp,197.1699999999969,2018,6,2018-06-20
SHORT,1268.53,1272.07,1261.45,0.28,2018-06-22 12:45:00+00:00,NY,1272.07,sl,-100.11999999999898,2018,6,2018-06-24
SHORT,1260.01,1264.25,1251.52,0.24,2018-06-26 12:30:00+00:00,NY,1251.52,tp,202.76000000000022,2018,6,2018-06-27
SHORT,1250.8,1254.58,1243.24,0.26,2018-06-29 06:30:00+00:00,London,1254.58,sl,-99.27999999999929,2018,6,2018-06-29
SHORT,1248.47,1251.8,1241.81,0.3,2018-07-02 07:00:00+00:00,London,1241.81,tp,198.80000000000246,2018,7,2018-07-02
SHORT,1255.08,1259.82,1245.6,0.21,2018-07-10 12:30:00+00:00,NY,1245.6,tp,198.08000000000038,2018,7,2018-07-11
