dir,entry,sl,tp,lot,open_ts,session,exit,reason,pnl,year,month,date
LONG,1571.208,1562.49,1588.64,0.11,2020-01-07 14:45:00+00:00,NY,1588.64,tp,190.75200000000018,2020,1,2020-01-07
LONG,1560.245,1556.01,1568.72,0.24,2020-01-20 06:15:00+00:00,London,1556.01,sl,-102.6399999999976,2020,1,2020-01-21
LONG,1571.615,1564.21,1586.42,0.14,2020-01-24 12:45:00+00:00,NY,1586.42,tp,206.27000000000092,2020,1,2020-01-26
LONG,1580.415,1574.57,1592.11,0.17,2020-01-30 07:00:00+00:00,London,1574.57,sl,-100.36500000000046,2020,1,2020-01-30
SHORT,1552.805,1560.38,1537.66,0.13,2020-02-05 08:00:00+00:00,London,1560.38,sl,-99.47500000000059,2020,2,2020-02-06
LONG,1575.098,1569.92,1585.45,0.19,2020-02-13 06:15:00+00:00,London,1585.45,tp,195.6880000000017,2020,2,2020-02-17
SHORT,1605.448,1624.49,1567.37,0.05,2020-03-02 06:30:00+00:00,London,1624.49,sl,-96.20999999999958,2020,3,2020-03-03
LONG,1643.298,1627.12,1675.65,0.06,2020-03-04 11:30:00+00:00,NY,1675.65,tp,193.11200000000053,2020,3,2020-03-05
LONG,1671.768,1649.45,1716.41,0.04,2020-03-09 11:45:00+00:00,NY,1649.45,sl,-90.27199999999993,2020,3,2020-03-10
SHORT,1496.188,1538.73,1411.11,0.02,2020-03-16 14:30:00+00:00,NY,1538.73,sl,-86.08399999999983,2020,3,2020-03-17
SHORT,1485.718,1518.84,1419.48,0.03,2020-03-18 13:00:00+00:00,NY,1518.84,sl,-100.36599999999953,2020,3,2020-03-23
LONG,1625.688,1608.74,1659.58,0.06,2020-03-27 13:45:00+00:00,NY,1608.74,sl,-102.68800000000056,2020,3,2020-03-31
LONG,1612.308,1600.27,1636.38,0.08,2020-04-03 07:00:00+00:00,London,1636.38,tp,191.57600000000096,2020,4,2020-04-06
LONG,1657.388,1641.81,1688.55,0.06,2020-04-07 06:30:00+00:00,London,1641.81,sl,-94.46799999999985,2020,4,2020-04-07
LONG,1651.198,1636.76,1680.07,0.07,2020-04-08 06:15:00+00:00,London,1680.07,tp,201.1039999999989,2020,4,2020-04-09
LONG,1716.268,1699.85,1749.1,0.06,2020-04-22 14:30:00+00:00,NY,1699.85,sl,-99.50800000000072,2020,4,2020-04-27
LONG,1715.878,1705.12,1737.39,0.09,2020-04-30 07:30:00+00:00,London,1705.12,sl,-97.82200000000034,2020,4,2020-04-30
SHORT,1677.038,1689.76,1651.59,0.08,2020-05-01 08:00:00+00:00,London,1689.76,sl,-102.77599999999984,2020,5,2020-05-01
LONG,1711.738,1702.59,1730.03,0.11,2020-05-13 12:45:00+00:00,NY,1730.03,tp,200.2119999999991,2020,5,2020-05-14
LONG,1731.188,1720.96,1751.64,0.1,2020-05-14 14:00:00+00:00,NY,1751.64,tp,203.51999999999998,2020,5,2020-05-17
LONG,1751.228,1741.98,1769.72,0.11,2020-05-20 07:45:00+00:00,London,1741.98,sl,-102.72800000000053,2020,5,2020-05-20
LONG,1737.518,1727.4,1757.75,0.1,2020-06-01 14:15:00+00:00,NY,1727.4,sl,-102.17999999999938,2020,6,2020-06-02
SHORT,1705.425,1715.02,1686.24,0.1,2020-06-05 06:45:00+00:00,London,1686.24,tp,190.84999999999945,2020,6,2020-06-05
SHORT,1690.315,1700.24,1670.46,0.1,2020-06-08 11:00:00+00:00,NY,1700.24,sl,-100.24999999999955,2020,6,2020-06-08
LONG,1733.835,1723.19,1755.12,0.09,2020-06-12 06:00:00+00:00,London,1723.19,sl,-96.80499999999984,2020,6,2020-06-15
LONG,1741.558,1733.09,1758.49,0.12,2020-06-19 14:15:00+00:00,NY,1758.49,tp,202.1840000000002,2020,6,2020-06-21
LONG,1751.725,1743.68,1767.81,0.12,2020-06-22 08:15:00+00:00,London,1767.81,tp,192.02000000000044,2020,6,2020-06-23
LONG,1782.458,1773.97,1799.43,0.12,2020-06-30 14:30:00+00:00,NY,1773.97,sl,-102.85600000000068,2020,7,2020-07-01
LONG,1783.268,1777.11,1795.59,0.16,2020-07-06 12:45:00+00:00,NY,1777.11,sl,-99.52800000000207,2020,7,2020-07-07
LONG,1815.878,1810.49,1826.65,0.19,2020-07-20 12:30:00+00:00,NY,1826.65,tp,203.6680000000031,2020,7,2020-07-21
LONG,1956.458,1937.03,1995.31,0.05,2020-07-29 07:30:00+00:00,London,1995.31,tp,193.2599999999993,2020,8,2020-08-04
SHORT,1931.635,1959.73,1875.45,0.04,2020-08-13 07:45:00+00:00,London,1959.73,sl,-113.38000000000011,2020,8,2020-08-13
LONG,2004.438,1985.79,2041.73,0.05,2020-08-18 13:30:00+00:00,NY,1985.79,sl,-94.2400000000007,2020,8,2020-08-19
SHORT,1933.975,1955.6,1890.72,0.05,2020-08-20 08:45:00+00:00,London,1955.6,sl,-109.125,2020,8,2020-08-20
SHORT,1933.585,1952.62,1895.52,0.05,2020-08-21 06:15:00+00:00,London,1952.62,sl,-96.17499999999927,2020,8,2020-08-24
SHORT,1932.398,1950.07,1897.05,0.06,2020-08-24 13:15:00+00:00,NY,1950.07,sl,-107.03200000000015,2020,8,2020-08-26
LONG,1964.805,1950.39,1993.63,0.07,2020-08-31 08:30:00+00:00,London,1950.39,sl,-101.90499999999976,2020,9,2020-09-02
SHORT,1935.005,1948.74,1907.53,0.07,2020-09-03 11:00:00+00:00,NY,1907.53,tp,191.32500000000095,2020,9,2020-09-08
LONG,1955.918,1945.53,1976.7,0.1,2020-09-14 14:15:00+00:00,NY,1945.53,sl,-104.8799999999992,2020,9,2020-09-16
SHORT,1904.768,1919.99,1874.32,0.07,2020-09-22 07:00:00+00:00,London,1874.32,tp,212.13600000000065,2020,9,2020-09-23
SHORT,1859.208,1872.89,1831.84,0.07,2020-09-25 12:15:00+00:00,NY,1872.89,sl,-96.77400000000013,2020,9,2020-09-28
LONG,1917.635,1908.69,1935.52,0.11,2020-10-06 08:15:00+00:00,London,1908.69,sl,-99.3949999999993,2020,10,2020-10-06
LONG,1926.905,1917.8,1945.12,0.11,2020-10-21 12:00:00+00:00,NY,1917.8,sl,-101.1550000000002,2020,10,2020-10-21
LONG,1917.745,1909.05,1935.13,0.12,2020-10-22 06:15:00+00:00,London,1909.05,sl,-105.33999999999924,2020,10,2020-10-22
SHORT,1901.128,1909.65,1884.09,0.12,2020-10-26 07:00:00+00:00,London,1909.65,sl,-103.26400000000193,2020,10,2020-10-26
